UGID/GOVEXP_40_IND,Government Spending by Category (Series 40) - India
UGID/GOVEXP_100_ISR,Government Spending by Category (Series 100) - Israel
UGID/GOVEXP_20_ISR,Government Spending by Category (Series 20) - Israel
UGID/GOVEXP_200_IRL,Government Spending by Category (Series 200) - Ireland
UGID/GOVEXP_1000_ISR,Government Spending by Category (Series 1000) - Israel
UGID/GOVEXP_30_ISR,Government Spending by Category (Series 30) - Israel
UGID/GOVEXP_1000_IRL,Government Spending by Category (Series 1000) - Ireland
UGID/GOVEXP_1000_ITA,Government Spending by Category (Series 1000) - Italy
UGID/GOVEXP_200_ITA,Government Spending by Category (Series 200) - Italy
UGID/GOVEXP_300_ITA,Government Spending by Category (Series 300) - Italy
UGID/GOVEXP_30_ITA,Government Spending by Category (Series 30) - Italy
UGID/GOVEXP_20_JPN,Government Spending by Category (Series 20) - Japan
UGID/GOVEXP_30_JOR,Government Spending by Category (Series 30) - Jordan
UGID/GOVEXP_200_JPN,Government Spending by Category (Series 200) - Japan
UGID/GOVEXP_300_JPN,Government Spending by Category (Series 300) - Japan
UGID/GOVEXP_200_KAZ,Government Spending by Category (Series 200) - Kazakhstan
UGID/GOVEXP_10_KEN,Government Spending by Category (Series 10) - Kenya
UGID/GOVEXP_100_JPN,Government Spending by Category (Series 100) - Japan
UGID/GOVEXP_20_JOR,Government Spending by Category (Series 20) - Jordan
UGID/GOVEXP_1000_KEN,Government Spending by Category (Series 1000) - Kenya
UGID/GOVEXP_100_KEN,Government Spending by Category (Series 100) - Kenya
UGID/GOVEXP_10_KIR,Government Spending by Category (Series 10) - Kiribati
UGID/GOVEXP_200_LVA,Government Spending by Category (Series 200) - Latvia
UGID/GOVEXP_30_KWT,Government Spending by Category (Series 30) - Kuwait
UGID/GOVEXP_20_KEN,Government Spending by Category (Series 20) - Kenya
UGID/GOVEXP_100_LVA,Government Spending by Category (Series 100) - Latvia
UGID/GOVEXP_1000_LVA,Government Spending by Category (Series 1000) - Latvia
UGID/GOVEXP_10_LSO,Government Spending by Category (Series 10) - Lesotho
UGID/GOVEXP_100_KGZ,Government Spending by Category (Series 100) - Kyrgyzstan
UGID/GOVEXP_200_LSO,Government Spending by Category (Series 200) - Lesotho
UGID/GOVEXP_20_LSO,Government Spending by Category (Series 20) - Lesotho
UGID/GOVEXP_30_LSO,Government Spending by Category (Series 30) - Lesotho
UGID/GOVEXP_10_LBY,Government Spending by Category (Series 10) - Libya
UGID/GOVEXP_100_LSO,Government Spending by Category (Series 100) - Lesotho
UGID/GOVEXP_1000_LTU,Government Spending by Category (Series 1000) - Lithuania
UGID/GOVEXP_40_LSO,Government Spending by Category (Series 40) - Lesotho
UGID/GOVEXP_20_LBY,Government Spending by Category (Series 20) - Libya
UGID/GOVEXP_200_LTU,Government Spending by Category (Series 200) - Lithuania
UGID/GOVEXP_100_LUX,Government Spending by Category (Series 100) - Luxembourg
UGID/GOVEXP_300_LTU,Government Spending by Category (Series 300) - Lithuania
UGID/GOVEXP_300_LUX,Government Spending by Category (Series 300) - Luxembourg
UGID/GOVEXP_1000_LUX,Government Spending by Category (Series 1000) - Luxembourg
UGID/GOVEXP_100_LTU,Government Spending by Category (Series 100) - Lithuania
UGID/GOVEXP_20_MYS,Government Spending by Category (Series 20) - Malaysia
UGID/GOVEXP_200_LUX,Government Spending by Category (Series 200) - Luxembourg
UGID/GOVEXP_10_MDV,Government Spending by Category (Series 10) - Maldives
UGID/GOVEXP_100_MYS,Government Spending by Category (Series 100) - Malaysia
UGID/GOVEXP_200_MLT,Government Spending by Category (Series 200) - Malta
UGID/GOVEXP_200_MYS,Government Spending by Category (Series 200) - Malaysia
UGID/GOVEXP_10_MLT,Government Spending by Category (Series 10) - Malta
UGID/GOVEXP_300_MLT,Government Spending by Category (Series 300) - Malta
UGID/GOVEXP_100_MLT,Government Spending by Category (Series 100) - Malta
UGID/GOVEXP_1000_MLT,Government Spending by Category (Series 1000) - Malta
UGID/GOVEXP_100_MWI,Government Spending by Category (Series 100) - Malawi
UGID/GOVEXP_200_MWI,Government Spending by Category (Series 200) - Malawi
UGID/GOVEXP_95_MWI,Government Spending by Category (Series 95) - Malawi
UGID/GOVEXP_20_MRT,Government Spending by Category (Series 20) - Mauritania
UGID/GOVEXP_200_MRT,Government Spending by Category (Series 200) - Mauritania
UGID/GOVEXP_20_MUS,Government Spending by Category (Series 20) - Mauritius
UGID/GOVEXP_300_MEX,Government Spending by Category (Series 300) - Mexico
UGID/GOVEXP_100_MUS,Government Spending by Category (Series 100) - Mauritius
UGID/GOVEXP_200_MUS,Government Spending by Category (Series 200) - Mauritius
UGID/GOVEXP_200_MEX,Government Spending by Category (Series 200) - Mexico
UGID/GOVEXP_1000_MEX,Government Spending by Category (Series 1000) - Mexico
UGID/GOVEXP_200_MNG,Government Spending by Category (Series 200) - Mongolia
UGID/GOVEXP_100_MEX,Government Spending by Category (Series 100) - Mexico
UGID/GOVEXP_300_MNG,Government Spending by Category (Series 300) - Mongolia
UGID/GOVEXP_100_MNG,Government Spending by Category (Series 100) - Mongolia
UGID/GOVEXP_300_MOZ,Government Spending by Category (Series 300) - Mozambique
UGID/GOVEXP_1000_MNG,Government Spending by Category (Series 1000) - Mongolia
UGID/GOVEXP_300_NLD,Government Spending by Category (Series 300) - Netherlands
UGID/GOVEXP_200_NZL,Government Spending by Category (Series 200) - New Zealand
UGID/GOVEXP_1000_NLD,Government Spending by Category (Series 1000) - Netherlands
UGID/GOVEXP_200_NLD,Government Spending by Category (Series 200) - Netherlands
UGID/GOVEXP_1000_NZL,Government Spending by Category (Series 1000) - New Zealand
UGID/GOVEXP_30_NLD,Government Spending by Category (Series 30) - Netherlands
UGID/GOVEXP_100_NZL,Government Spending by Category (Series 100) - New Zealand
UGID/GOVEXP_200_NIC,Government Spending by Category (Series 200) - Nicaragua
UGID/GOVEXP_10_NER,Government Spending by Category (Series 10) - Niger
UGID/GOVEXP_100_NIC,Government Spending by Category (Series 100) - Nicaragua
UGID/GOVEXP_20_NER,Government Spending by Category (Series 20) - Niger
UGID/GOVEXP_10_NOR,Government Spending by Category (Series 10) - Norway
UGID/GOVEXP_30_NZL,Government Spending by Category (Series 30) - New Zealand
UGID/GOVEXP_300_NOR,Government Spending by Category (Series 300) - Norway
UGID/GOVEXP_100_NGA,Government Spending by Category (Series 100) - Nigeria
UGID/GOVEXP_20_NPL,Government Spending by Category (Series 20) - Nepal
UGID/GOVEXP_1000_NOR,Government Spending by Category (Series 1000) - Norway
UGID/GOVEXP_100_NOR,Government Spending by Category (Series 100) - Norway
UGID/GOVEXP_100_NER,Government Spending by Category (Series 100) - Niger
UGID/GOVEXP_200_NOR,Government Spending by Category (Series 200) - Norway
UGID/GOVEXP_1000_PAK,Government Spending by Category (Series 1000) - Pakistan
UGID/GOVEXP_20_PAK,Government Spending by Category (Series 20) - Pakistan
UGID/GOVEXP_100_OMN,Government Spending by Category (Series 100) - Oman
UGID/GOVEXP_30_PAK,Government Spending by Category (Series 30) - Pakistan
UGID/GOVEXP_40_PAK,Government Spending by Category (Series 40) - Pakistan
UGID/GOVEXP_100_PAK,Government Spending by Category (Series 100) - Pakistan
UGID/GOVEXP_20_PAN,Government Spending by Category (Series 20) - Panama
UGID/GOVEXP_20_OMN,Government Spending by Category (Series 20) - Oman
UGID/GOVEXP_100_PAN,Government Spending by Category (Series 100) - Panama
UGID/GOVEXP_10_PHL,Government Spending by Category (Series 10) - Philippines
UGID/GOVEXP_30_PAN,Government Spending by Category (Series 30) - Panama
UGID/GOVEXP_10_PNG,Government Spending by Category (Series 10) - Papua New Guinea
UGID/GOVEXP_10_PER,Government Spending by Category (Series 10) - Peru
UGID/GOVEXP_100_PNG,Government Spending by Category (Series 100) - Papua New Guinea
UGID/GOVEXP_1000_PHL,Government Spending by Category (Series 1000) - Philippines
UGID/GOVEXP_1000_POL,Government Spending by Category (Series 1000) - Poland
UGID/GOVEXP_100_PHL,Government Spending by Category (Series 100) - Philippines
UGID/GOVEXP_300_POL,Government Spending by Category (Series 300) - Poland
UGID/GOVEXP_1000_PRT,Government Spending by Category (Series 1000) - Portugal
UGID/GOVEXP_200_POL,Government Spending by Category (Series 200) - Poland
UGID/GOVEXP_20_PRT,Government Spending by Category (Series 20) - Portugal
UGID/GOVEXP_300_PRT,Government Spending by Category (Series 300) - Portugal
UGID/GOVEXP_200_PRT,Government Spending by Category (Series 200) - Portugal
UGID/GOVEXP_30_PRT,Government Spending by Category (Series 30) - Portugal
UGID/GOVEXP_400_PRT,Government Spending by Category (Series 400) - Portugal
UGID/GOVEXP_300_KOR,Government Spending by Category (Series 300) - Republic of Korea
UGID/GOVEXP_40_PRT,Government Spending by Category (Series 40) - Portugal
UGID/GOVEXP_1000_KOR,Government Spending by Category (Series 1000) - Republic of Korea
UGID/GOVEXP_100_KOR,Government Spending by Category (Series 100) - Republic of Korea
UGID/GOVEXP_200_PAK,Government Spending by Category (Series 200) - Pakistan
UGID/GOVEXP_40_KOR,Government Spending by Category (Series 40) - Republic of Korea
UGID/GOVEXP_200_ROU,Government Spending by Category (Series 200) - Romania
UGID/GOVEXP_200_KOR,Government Spending by Category (Series 200) - Republic of Korea
UGID/GOVEXP_200_MDA,Government Spending by Category (Series 200) - Republic of Moldova
UGID/GOVEXP_100_MDA,Government Spending by Category (Series 100) - Republic of Moldova
UGID/GOVEXP_20_ROU,Government Spending by Category (Series 20) - Romania
UGID/GOVEXP_1000_ROU,Government Spending by Category (Series 1000) - Romania
UGID/GOVEXP_200_RUS,Government Spending by Category (Series 200) - Russian Federation
UGID/GOVEXP_30_ROU,Government Spending by Category (Series 30) - Romania
UGID/GOVEXP_300_RUS,Government Spending by Category (Series 300) - Russian Federation
UGID/GOVEXP_100_RUS,Government Spending by Category (Series 100) - Russian Federation
UGID/GOVEXP_400_RUS,Government Spending by Category (Series 400) - Russian Federation
UGID/GOVEXP_10_VCT,Government Spending by Category (Series 10) - Saint Vincent and the Grenadines
UGID/GOVEXP_10_STP,Government Spending by Category (Series 10) - Sao Tome and Principe
UGID/GOVEXP_10_SMR,Government Spending by Category (Series 10) - San Marino
UGID/GOVEXP_20_SMR,Government Spending by Category (Series 20) - San Marino
UGID/GOVEXP_100_VCT,Government Spending by Category (Series 100) - Saint Vincent and the Grenadines
UGID/GOVEXP_100_SEN,Government Spending by Category (Series 100) - Senegal
UGID/GOVEXP_20_SAU,Government Spending by Category (Series 20) - Saudi Arabia
UGID/GOVEXP_30_SEN,Government Spending by Category (Series 30) - Senegal
UGID/GOVEXP_100_SYC,Government Spending by Category (Series 100) - Seychelles
UGID/GOVEXP_20_SYC,Government Spending by Category (Series 20) - Seychelles
UGID/GOVEXP_20_SGP,Government Spending by Category (Series 20) - Singapore
UGID/GOVEXP_10_SLE,Government Spending by Category (Series 10) - Sierra Leone
UGID/GOVEXP_200_SGP,Government Spending by Category (Series 200) - Singapore
UGID/GOVEXP_1000_SGP,Government Spending by Category (Series 1000) - Singapore
UGID/GOVEXP_100_SGP,Government Spending by Category (Series 100) - Singapore
UGID/GOVEXP_1000_SVK,Government Spending by Category (Series 1000) - Slovakia
UGID/GOVEXP_300_SVK,Government Spending by Category (Series 300) - Slovakia
UGID/GOVEXP_200_SVK,Government Spending by Category (Series 200) - Slovakia
UGID/GOVEXP_200_SVN,Government Spending by Category (Series 200) - Slovenia
UGID/GOVEXP_10_SVN,Government Spending by Category (Series 10) - Slovenia
UGID/GOVEXP_400_SVK,Government Spending by Category (Series 400) - Slovakia
UGID/GOVEXP_300_SVN,Government Spending by Category (Series 300) - Slovenia
UGID/GOVEXP_1000_SVN,Government Spending by Category (Series 1000) - Slovenia
UGID/GOVEXP_100_SSD,Government Spending by Category (Series 100) - South Sudan
UGID/GOVEXP_100_SVN,Government Spending by Category (Series 100) - Slovenia
UGID/GOVEXP_400_SVN,Government Spending by Category (Series 400) - Slovenia
UGID/GOVEXP_300_ESP,Government Spending by Category (Series 300) - Spain
UGID/GOVEXP_200_ESP,Government Spending by Category (Series 200) - Spain
UGID/GOVEXP_30_ESP,Government Spending by Category (Series 30) - Spain
UGID/GOVEXP_20_SWE,Government Spending by Category (Series 20) - Sweden
UGID/GOVEXP_20_SWZ,Government Spending by Category (Series 20) - Swaziland
UGID/GOVEXP_100_LKA,Government Spending by Category (Series 100) - Sri Lanka
UGID/GOVEXP_1000_ESP,Government Spending by Category (Series 1000) - Spain
UGID/GOVEXP_20_LKA,Government Spending by Category (Series 20) - Sri Lanka
UGID/GOVEXP_300_SWE,Government Spending by Category (Series 300) - Sweden
UGID/GOVEXP_1000_SWZ,Government Spending by Category (Series 1000) - Swaziland
UGID/GOVEXP_1000_SWE,Government Spending by Category (Series 1000) - Sweden
UGID/GOVEXP_200_SWE,Government Spending by Category (Series 200) - Sweden
UGID/GOVEXP_100_SWE,Government Spending by Category (Series 100) - Sweden
UGID/GOVEXP_20_THA,Government Spending by Category (Series 20) - Thailand
UGID/GOVEXP_1000_CHE,Government Spending by Category (Series 1000) - Switzerland
UGID/GOVEXP_30_SWE,Government Spending by Category (Series 30) - Sweden
UGID/GOVEXP_100_CHE,Government Spending by Category (Series 100) - Switzerland
UGID/GOVEXP_300_CHE,Government Spending by Category (Series 300) - Switzerland
UGID/GOVEXP_100_THA,Government Spending by Category (Series 100) - Thailand
UGID/GOVEXP_10_THA,Government Spending by Category (Series 10) - Thailand
UGID/GOVEXP_30_CHE,Government Spending by Category (Series 30) - Switzerland
UGID/GOVEXP_100_MKD,Government Spending by Category (Series 100) - The former Yugoslav Republic of Macedonia
UGID/GOVEXP_20_TGO,Government Spending by Category (Series 20) - Togo
UGID/GOVEXP_20_TON,Government Spending by Category (Series 20) - Tonga
UGID/GOVEXP_10_TTO,Government Spending by Category (Series 10) - Trinidad and Tobago
UGID/GOVEXP_40_TUR,Government Spending by Category (Series 40) - Turkey
UGID/GOVEXP_100_TUR,Government Spending by Category (Series 100) - Turkey
UGID/GOVEXP_300_UKR,Government Spending by Category (Series 300) - Ukraine
UGID/GOVEXP_30_TUR,Government Spending by Category (Series 30) - Turkey
UGID/GOVEXP_100_TTO,Government Spending by Category (Series 100) - Trinidad and Tobago
UGID/GOVEXP_200_UKR,Government Spending by Category (Series 200) - Ukraine
UGID/GOVEXP_100_UKR,Government Spending by Category (Series 100) - Ukraine
UGID/GOVEXP_200_GBR,Government Spending by Category (Series 200) - United Kingdom
UGID/GOVEXP_1000_UKR,Government Spending by Category (Series 1000) - Ukraine
UGID/GOVEXP_150_UKR,Government Spending by Category (Series 150) - Ukraine
UGID/GOVEXP_100_GBR,Government Spending by Category (Series 100) - United Kingdom
UGID/GOVEXP_10_USA,Government Spending by Category (Series 10) - United States of America
UGID/GOVEXP_100_USA,Government Spending by Category (Series 100) - United States of America
UGID/GOVEXP_30_GBR,Government Spending by Category (Series 30) - United Kingdom
UGID/GOVEXP_1000_GBR,Government Spending by Category (Series 1000) - United Kingdom
UGID/GOVEXP_1000_USA,Government Spending by Category (Series 1000) - United States of America
UGID/GOVEXP_10_VUT,Government Spending by Category (Series 10) - Vanuatu
UGID/GOVEXP_100_VUT,Government Spending by Category (Series 100) - Vanuatu
UGID/GOVEXP_20_VEN,Government Spending by Category (Series 20) - Venezuela (Bolivarian Republic of)
UGID/GOVEXP_100_VEN,Government Spending by Category (Series 100) - Venezuela (Bolivarian Republic of)
UGID/INDEXP_10_5200,Individual Consumption Spending by Category (Series 10) - Americas+
UGID/INDEXP_300_5200,Individual Consumption Spending by Category (Series 300) - Americas+
UGID/GOVEXP_20_ZWE,Government Spending by Category (Series 20) - Zimbabwe
UGID/GOVEXP_20_ZMB,Government Spending by Category (Series 20) - Zambia
UGID/GOVEXP_30_VEN,Government Spending by Category (Series 30) - Venezuela (Bolivarian Republic of)
UGID/INDEXP_1000_5200,Individual Consumption Spending by Category (Series 1000) - Americas+
UGID/INDEXP_200_5200,Individual Consumption Spending by Category (Series 200) - Americas+
UGID/INDEXP_100_5200,Individual Consumption Spending by Category (Series 100) - Americas+
UGID/INDEXP_400_5200,Individual Consumption Spending by Category (Series 400) - Americas+
UGID/INDEXP_20_5200,Individual Consumption Spending by Category (Series 20) - Americas+
UGID/INDEXP_600_5200,Individual Consumption Spending by Category (Series 600) - Americas+
UGID/INDEXP_30_5200,Individual Consumption Spending by Category (Series 30) - Americas+
UGID/INDEXP_95_5200,Individual Consumption Spending by Category (Series 95) - Americas+
UGID/INDEXP_40_5200,Individual Consumption Spending by Category (Series 40) - Americas+
UGID/INDEXP_500_5200,Individual Consumption Spending by Category (Series 500) - Americas+
UGID/INDEXP_300_5310,Individual Consumption Spending by Category (Series 300) - Asia+
UGID/INDEXP_200_5310,Individual Consumption Spending by Category (Series 200) - Asia+
UGID/INDEXP_10_5310,Individual Consumption Spending by Category (Series 10) - Asia+
UGID/INDEXP_100_5310,Individual Consumption Spending by Category (Series 100) - Asia+
UGID/INDEXP_1000_5310,Individual Consumption Spending by Category (Series 1000) - Asia+
UGID/INDEXP_400_5310,Individual Consumption Spending by Category (Series 400) - Asia+
UGID/INDEXP_30_5310,Individual Consumption Spending by Category (Series 30) - Asia+
UGID/INDEXP_500_5310,Individual Consumption Spending by Category (Series 500) - Asia+
UGID/INDEXP_20_5310,Individual Consumption Spending by Category (Series 20) - Asia+
UGID/INDEXP_600_5310,Individual Consumption Spending by Category (Series 600) - Asia+
UGID/INDEXP_40_5310,Individual Consumption Spending by Category (Series 40) - Asia+
UGID/INDEXP_95_5310,Individual Consumption Spending by Category (Series 95) - Asia+
UGID/INDEXP_10_5100,Individual Consumption Spending by Category (Series 10) - Africa+
UGID/INDEXP_300_5100,Individual Consumption Spending by Category (Series 300) - Africa+
UGID/INDEXP_200_5100,Individual Consumption Spending by Category (Series 200) - Africa+
UGID/INDEXP_1000_5100,Individual Consumption Spending by Category (Series 1000) - Africa+
UGID/INDEXP_100_5100,Individual Consumption Spending by Category (Series 100) - Africa+
UGID/INDEXP_400_5100,Individual Consumption Spending by Category (Series 400) - Africa+
UGID/INDEXP_500_5100,Individual Consumption Spending by Category (Series 500) - Africa+
UGID/INDEXP_20_5100,Individual Consumption Spending by Category (Series 20) - Africa+
UGID/INDEXP_600_5100,Individual Consumption Spending by Category (Series 600) - Africa+
UGID/INDEXP_40_5100,Individual Consumption Spending by Category (Series 40) - Africa+
UGID/INDEXP_95_5100,Individual Consumption Spending by Category (Series 95) - Africa+
UGID/INDEXP_10_5206,Individual Consumption Spending by Category (Series 10) - Caribbean+
UGID/INDEXP_300_5206,Individual Consumption Spending by Category (Series 300) - Caribbean+
UGID/INDEXP_200_5206,Individual Consumption Spending by Category (Series 200) - Caribbean+
UGID/INDEXP_1000_5206,Individual Consumption Spending by Category (Series 1000) - Caribbean+
UGID/INDEXP_30_5206,Individual Consumption Spending by Category (Series 30) - Caribbean+
UGID/INDEXP_100_5206,Individual Consumption Spending by Category (Series 100) - Caribbean+
UGID/INDEXP_30_5100,Individual Consumption Spending by Category (Series 30) - Africa+
UGID/INDEXP_400_5206,Individual Consumption Spending by Category (Series 400) - Caribbean+
UGID/INDEXP_20_5206,Individual Consumption Spending by Category (Series 20) - Caribbean+
UGID/INDEXP_40_5206,Individual Consumption Spending by Category (Series 40) - Caribbean+
UGID/INDEXP_500_5206,Individual Consumption Spending by Category (Series 500) - Caribbean+
UGID/INDEXP_600_5206,Individual Consumption Spending by Category (Series 600) - Caribbean+
UGID/INDEXP_10_5204,Individual Consumption Spending by Category (Series 10) - Central America+
UGID/INDEXP_1000_5204,Individual Consumption Spending by Category (Series 1000) - Central America+
UGID/INDEXP_200_5204,Individual Consumption Spending by Category (Series 200) - Central America+
UGID/INDEXP_300_5204,Individual Consumption Spending by Category (Series 300) - Central America+
UGID/INDEXP_95_5206,Individual Consumption Spending by Category (Series 95) - Caribbean+
UGID/INDEXP_500_5204,Individual Consumption Spending by Category (Series 500) - Central America+
UGID/INDEXP_400_5204,Individual Consumption Spending by Category (Series 400) - Central America+
UGID/INDEXP_100_5204,Individual Consumption Spending by Category (Series 100) - Central America+
UGID/INDEXP_30_5204,Individual Consumption Spending by Category (Series 30) - Central America+
UGID/INDEXP_20_5204,Individual Consumption Spending by Category (Series 20) - Central America+
UGID/INDEXP_600_5204,Individual Consumption Spending by Category (Series 600) - Central America+
UGID/INDEXP_40_5204,Individual Consumption Spending by Category (Series 40) - Central America+
UGID/INDEXP_10_5815,Individual Consumption Spending by Category (Series 10) - Low Income Food Deficit Countries+
UGID/INDEXP_95_5204,Individual Consumption Spending by Category (Series 95) - Central America+
UGID/INDEXP_300_5815,Individual Consumption Spending by Category (Series 300) - Low Income Food Deficit Countries+
UGID/INDEXP_200_5815,Individual Consumption Spending by Category (Series 200) - Low Income Food Deficit Countries+
UGID/INDEXP_1000_5815,Individual Consumption Spending by Category (Series 1000) - Low Income Food Deficit Countries+
UGID/INDEXP_100_5815,Individual Consumption Spending by Category (Series 100) - Low Income Food Deficit Countries+
UGID/INDEXP_400_5815,Individual Consumption Spending by Category (Series 400) - Low Income Food Deficit Countries+
UGID/INDEXP_30_5815,Individual Consumption Spending by Category (Series 30) - Low Income Food Deficit Countries+
UGID/INDEXP_20_5815,Individual Consumption Spending by Category (Series 20) - Low Income Food Deficit Countries+
UGID/INDEXP_600_5815,Individual Consumption Spending by Category (Series 600) - Low Income Food Deficit Countries+
UGID/INDEXP_40_5815,Individual Consumption Spending by Category (Series 40) - Low Income Food Deficit Countries+
UGID/INDEXP_500_5815,Individual Consumption Spending by Category (Series 500) - Low Income Food Deficit Countries+
UGID/INDEXP_300_5817,Individual Consumption Spending by Category (Series 300) - Net Food Importing Developing Countries+
UGID/INDEXP_95_5815,Individual Consumption Spending by Category (Series 95) - Low Income Food Deficit Countries+
UGID/INDEXP_10_5817,Individual Consumption Spending by Category (Series 10) - Net Food Importing Developing Countries+
UGID/INDEXP_1000_5817,Individual Consumption Spending by Category (Series 1000) - Net Food Importing Developing Countries+
UGID/INDEXP_200_5817,Individual Consumption Spending by Category (Series 200) - Net Food Importing Developing Countries+
UGID/INDEXP_400_5817,Individual Consumption Spending by Category (Series 400) - Net Food Importing Developing Countries+
UGID/INDEXP_100_5817,Individual Consumption Spending by Category (Series 100) - Net Food Importing Developing Countries+
UGID/INDEXP_20_5817,Individual Consumption Spending by Category (Series 20) - Net Food Importing Developing Countries+
UGID/INDEXP_30_5817,Individual Consumption Spending by Category (Series 30) - Net Food Importing Developing Countries+
UGID/INDEXP_40_5817,Individual Consumption Spending by Category (Series 40) - Net Food Importing Developing Countries+
UGID/INDEXP_95_5817,Individual Consumption Spending by Category (Series 95) - Net Food Importing Developing Countries+
UGID/INDEXP_500_5817,Individual Consumption Spending by Category (Series 500) - Net Food Importing Developing Countries+
UGID/INDEXP_600_5817,Individual Consumption Spending by Category (Series 600) - Net Food Importing Developing Countries+
UGID/INDEXP_10_5803,Individual Consumption Spending by Category (Series 10) - Small Island Developing States+
UGID/INDEXP_200_5803,Individual Consumption Spending by Category (Series 200) - Small Island Developing States+
UGID/INDEXP_1000_5803,Individual Consumption Spending by Category (Series 1000) - Small Island Developing States+
UGID/INDEXP_100_5803,Individual Consumption Spending by Category (Series 100) - Small Island Developing States+
UGID/INDEXP_300_5803,Individual Consumption Spending by Category (Series 300) - Small Island Developing States+
UGID/INDEXP_20_5803,Individual Consumption Spending by Category (Series 20) - Small Island Developing States+
UGID/INDEXP_30_5803,Individual Consumption Spending by Category (Series 30) - Small Island Developing States+
UGID/INDEXP_500_5803,Individual Consumption Spending by Category (Series 500) - Small Island Developing States+
UGID/INDEXP_400_5803,Individual Consumption Spending by Category (Series 400) - Small Island Developing States+
UGID/INDEXP_40_5803,Individual Consumption Spending by Category (Series 40) - Small Island Developing States+
UGID/INDEXP_600_5803,Individual Consumption Spending by Category (Series 600) - Small Island Developing States+
UGID/INDEXP_95_5803,Individual Consumption Spending by Category (Series 95) - Small Island Developing States+
UGID/INDEXP_300_5207,Individual Consumption Spending by Category (Series 300) - South America+
UGID/INDEXP_10_5207,Individual Consumption Spending by Category (Series 10) - South America+
UGID/INDEXP_30_5207,Individual Consumption Spending by Category (Series 30) - South America+
UGID/INDEXP_100_5207,Individual Consumption Spending by Category (Series 100) - South America+
UGID/INDEXP_400_5207,Individual Consumption Spending by Category (Series 400) - South America+
UGID/INDEXP_200_5207,Individual Consumption Spending by Category (Series 200) - South America+
UGID/INDEXP_20_5207,Individual Consumption Spending by Category (Series 20) - South America+
UGID/INDEXP_500_5207,Individual Consumption Spending by Category (Series 500) - South America+
UGID/INDEXP_40_5207,Individual Consumption Spending by Category (Series 40) - South America+
UGID/INDEXP_200_5304,Individual Consumption Spending by Category (Series 200) - South-Eastern Asia+
UGID/INDEXP_600_5207,Individual Consumption Spending by Category (Series 600) - South America+
UGID/INDEXP_1000_5207,Individual Consumption Spending by Category (Series 1000) - South America+
UGID/INDEXP_10_5304,Individual Consumption Spending by Category (Series 10) - South-Eastern Asia+
UGID/INDEXP_1000_5304,Individual Consumption Spending by Category (Series 1000) - South-Eastern Asia+
UGID/INDEXP_300_5304,Individual Consumption Spending by Category (Series 300) - South-Eastern Asia+
UGID/INDEXP_30_5304,Individual Consumption Spending by Category (Series 30) - South-Eastern Asia+
UGID/INDEXP_100_5304,Individual Consumption Spending by Category (Series 100) - South-Eastern Asia+
UGID/INDEXP_20_5304,Individual Consumption Spending by Category (Series 20) - South-Eastern Asia+
UGID/INDEXP_600_5304,Individual Consumption Spending by Category (Series 600) - South-Eastern Asia+
UGID/INDEXP_40_5304,Individual Consumption Spending by Category (Series 40) - South-Eastern Asia+
UGID/INDEXP_500_5304,Individual Consumption Spending by Category (Series 500) - South-Eastern Asia+
UGID/INDEXP_95_5304,Individual Consumption Spending by Category (Series 95) - South-Eastern Asia+
UGID/INDEXP_10_5001,Individual Consumption Spending by Category (Series 10) - World+
UGID/INDEXP_200_5001,Individual Consumption Spending by Category (Series 200) - World+
UGID/INDEXP_300_5001,Individual Consumption Spending by Category (Series 300) - World+
UGID/INDEXP_95_5207,Individual Consumption Spending by Category (Series 95) - South America+
UGID/INDEXP_100_5001,Individual Consumption Spending by Category (Series 100) - World+
UGID/INDEXP_1000_5001,Individual Consumption Spending by Category (Series 1000) - World+
UGID/INDEXP_400_5001,Individual Consumption Spending by Category (Series 400) - World+
UGID/INDEXP_400_5304,Individual Consumption Spending by Category (Series 400) - South-Eastern Asia+
UGID/INDEXP_30_5001,Individual Consumption Spending by Category (Series 30) - World+
UGID/INDEXP_40_5001,Individual Consumption Spending by Category (Series 40) - World+
UGID/INDEXP_500_5001,Individual Consumption Spending by Category (Series 500) - World+
UGID/INDEXP_600_5001,Individual Consumption Spending by Category (Series 600) - World+
UGID/INDEXP_95_5001,Individual Consumption Spending by Category (Series 95) - World+
UGID/INDEXP_20_5001,Individual Consumption Spending by Category (Series 20) - World+
UGID/INDEXP_200_AGO,Individual Consumption Spending by Category (Series 200) - Angola
UGID/INDEXP_10_AND,Individual Consumption Spending by Category (Series 10) - Andorra
UGID/INDEXP_10_AUS,Individual Consumption Spending by Category (Series 10) - Australia
UGID/INDEXP_200_ARM,Individual Consumption Spending by Category (Series 200) - Armenia
UGID/INDEXP_200_AUS,Individual Consumption Spending by Category (Series 200) - Australia
UGID/INDEXP_300_ARM,Individual Consumption Spending by Category (Series 300) - Armenia
UGID/INDEXP_300_AUS,Individual Consumption Spending by Category (Series 300) - Australia
UGID/INDEXP_100_AUS,Individual Consumption Spending by Category (Series 100) - Australia
UGID/INDEXP_300_AUT,Individual Consumption Spending by Category (Series 300) - Austria
UGID/INDEXP_1000_AUS,Individual Consumption Spending by Category (Series 1000) - Australia
UGID/INDEXP_10_AUT,Individual Consumption Spending by Category (Series 10) - Austria
